"","Query","Tax","Matching","MapQ","AS.max"
"8592","7ead2a88-ad7c-4e6e-a59f-5061dd1211a2","Lactobacillus_oris",90.8967391304348,1,2076
"8593","7eaf60fc-b512-41e8-8a79-5210800c19a7","Lactobacillus_casei",92.7032661570535,0,2186
"8600","7eb3abfd-2e50-495d-9b91-5b60599fe5cc","Lactobacillus_paracasei",91.7880794701987,1,2252
"8601","7eb8750a-4565-47b8-a698-eed85a9fbc63","Lactobacillus_casei",85.4533152909337,0,1616
"8608","7ebeddc3-6a67-4c99-940a-32cb2c6dfa4c","Lactobacillus_paracasei",76.8053855569155,1,1020
"8614","7ec2405f-8a29-4acf-a668-5eba91d31576","Lactobacillus_paracasei",90.9952606635071,1,2108
"8617","7ecae021-a1c4-45d2-b407-3d0af1c7cfe7","Lactobacillus_fermentum",90.0473933649289,0,2052
"8621","7eda48d7-de7f-4113-bb7d-58dc56e57c65","Lactobacillus_casei",87.7801879971077,1,1726
"8627","7ee7de83-ff08-4c25-9fbd-32d16cbbd47a","Lactobacillus_fermentum",93.9661016949153,0,2356
"8632","7f164b86-88dc-49a0-a09c-80f75769b2b7","Lactobacillus_oris",96.3013698630137,1,2564
"8636","7f3421a8-bbf8-4004-a827-d5f0387ab0d1","Lactobacillus_fermentum",85.440105890139,1,1644
"8638","7f3d4e74-baad-4c88-a95b-70c0055b2818","Lactobacillus_casei",96.2784286698828,0,2544
"8641","7f643f64-dab8-4971-b9a2-8437dd75cfa9","Lactobacillus_casei",89.0318212593094,0,1914
"8649","7f64a428-58c7-44c8-86f9-cb433856d9bb","Lactobacillus_fermentum",88.3227176220807,1,1808
"8655","7f66f158-981f-4fd0-8d85-0a9411caf3f2","Lactobacillus_paracasei",91.8513223731237,1,2070
"8659","7f71867d-53dc-44b4-a88c-40ebdb3a524b","Lactobacillus_casei",94.020618556701,0,2360
"8664","7f98b169-6d7a-4afa-a9a2-37586dff9dfe","Lactobacillus_fermentum",96.387184730743,0,2580
"8668","7fa2e53c-e6b4-4a6f-9db1-8c528370d379","Lactobacillus_fermentum",95.2021932830706,0,2480
"8671","7faae3e3-cc43-4d6d-b824-7c56d9760e2b","Lactobacillus_casei",92.9014472777395,0,2244
"8675","7fbeeaab-acb4-414d-8c44-795fe419a323","Lactobacillus_fermentum",89.8580121703854,0,2002
"8678","7fc22abd-244a-4494-a2d9-86971949560c","Lactobacillus_fermentum",89.2057026476578,1,1950
"8683","7fd4738f-b205-42e7-b76f-e7069f78b66e","Lactobacillus_fermentum",91.5134370579915,1,2066
"8686","7fd83399-82c8-4efe-a868-31828067eade","Lactobacillus_casei",90.3713892709766,0,2010
"8689","7ff73e55-8a62-4ecd-80a5-792f3b4f351a","Lactobacillus_casei",84.7765363128492,0,1498
"8696","8008acde-4935-4cef-afe2-ee295ed4e9c7","Pediococcus_claussenii",87.4726875455208,0,1680
"8701","80101f41-90e8-4a78-8022-9a56f1ac3cdb","Lactobacillus_fermentum",92.5474254742547,1,2248
"8705","8016d879-604d-4dce-a053-00570e8d6baf","Lactobacillus_paracasei",80.2220680083276,7,1126
"8709","8036f9c9-18b2-43f2-900b-37aeb81ec382","Lactobacillus_casei",93.4993084370678,0,2298
"8713","8049c51b-e487-4e73-868a-5d2a5085357a","Lactobacillus_casei",95.3135768435562,0,2456
"8716","805c8386-400d-4908-a622-ecbb40593fa0","Lactobacillus_casei",91.1374738311235,0,2076
"8718","806534b9-c721-4583-a114-062b835c5f4f","Lactobacillus_casei",91.98606271777,0,2160
"8723","807315a4-b767-45ec-8232-4ca512180366","Lactobacillus_fermentum",94.4594594594595,0,2418
"8728","8077aa7c-11dc-4828-aa65-23c964dd23a7","Pediococcus_claussenii",80.7017543859649,0,1176
"8732","80a046ff-f9bd-47d3-bc91-de880c55b5fb","Pediococcus_pentosaceus",81.353591160221,1,1242
"8739","80a0558d-c12b-4e6b-b5a5-4785df48e1b2","Lactobacillus_rhamnosus",86.0597439544808,1,1566
"8741","80afc703-00ba-4c2b-96ce-d468f5fb7a40","Lactobacillus_casei",88.3586406362979,0,1754
"8747","80b86977-f690-4ce5-a975-44a69f3fa326","Lactobacillus_fermentum",87.6850605652759,1,1860
"8751","80c4f6f4-c995-4589-bdee-ef6c1ebe9cb1","Lactobacillus_paracasei",90.2853260869565,0,2036
"8756","80ce0372-6f93-42bc-a520-900fb8ee0919","Lactobacillus_paracasei",96.2758620689655,1,2542
"8760","80d8e28f-8030-4a38-8265-e41bbf474a9f","Lactobacillus_paracasei",90.8469945355191,1,2076
"8765","80e8fa87-59ac-4f0c-8b8b-3de98852fdc5","Lactobacillus_fermentum",89.4190871369295,0,1980
"8768","80ed6c2b-83a3-4e8a-b603-c5f2cad7e527","Lactobacillus_casei",90.7468605419696,0,2130
"8771","80f28b80-897a-4356-9eda-e4a50f84ce1f","Lactobacillus_ginsenosidimutans",87.7655677655678,0,1670
"8777","80ffe194-f64f-4621-b168-ea115b7b0a6c","Lactobacillus_casei",89.3525179856115,1,1852
"8783","8112d600-4729-49e3-a8c4-50477f82a61e","Lactobacillus_fermentum",90.9942363112392,0,1994
"8787","8139470d-feda-468b-a963-abd396a606fe","Lactobacillus_casei",91.901166781057,0,2156
"8794","814e3a08-2f38-4385-bee4-3118ca054f8c","Lactobacillus_fermentum",92.9209621993127,0,2260
"8799","8184592f-2de2-4781-85a0-3333d1dd456e","Lactobacillus_buchneri",87.1572871572872,1,1678
"8803","818529dd-e601-459b-97a0-9d3c113d00e5","Lactobacillus_casei",87.986798679868,0,1872
"8809","81bc5084-84a8-402c-a493-900461fc69c6","Lactobacillus_casei",89.4039735099338,7,1786
"8810","81cd7bb2-5359-4e9e-ab13-92e0d1aade7d","Lactobacillus_casei",91.4073071718539,0,2144
"8813","81d51e96-7ba7-463c-9a7d-4d33e4a617ee","Lactobacillus_casei",94.0780619111709,0,2426
"8816","81dc1ba0-e1b0-4c80-bf31-262e9234289f","Lactobacillus_casei",94.4674965421853,0,2360
"8821","81f4416b-0217-45fd-a9cf-03315de59316","Lactobacillus_fermentum",95.8304853041695,1,2540
"8825","81fc748d-b370-445f-840c-3f38e3026bc1","Pediococcus_claussenii",84.1642228739003,1,1398
"8826","821897ca-d2ab-4083-b056-ca629df990c5","Lactobacillus_casei",87.9106438896189,0,1890
"8831","82287703-e197-4634-82ac-e2173436eadd","Lactobacillus_fermentum",88.7372013651877,1,1852
"8837","824ef0bd-ad99-4af3-955e-5210138f6fe5","Lactobacillus_fermentum",96.8341362697867,1,2598
"8841","8263d332-3e75-48d7-bc71-8c426599cffd","Lactobacillus_paracasei",85.5697909642616,1,1630
"8844","8264b7cf-c906-4c9b-8c20-e0dc0dda5e07","Lactobacillus_brevis",85.8267716535433,0,1434
"8847","8268a6f9-1ce7-4b35-abb0-dbeaa14a8e66","Lactobacillus_buchneri",87.1459694989107,0,1656
"8852","82778a15-eef7-4111-aed0-438d48d04ba7","Lactobacillus_fermentum",90.4927133934767,1,2020
"8857","827d6400-5bfb-4449-8ff7-c6e154e19e99","Lactobacillus_fermentum",93.4579439252336,0,2362
"8860","8283103d-0e98-49d7-ac09-ebf74664bb86","Lactobacillus_casei",88.5771543086172,0,1892
"8864","8290982d-1cb9-422f-8fd0-e61f503d16c4","Lactobacillus_casei",93.9106901217862,0,2374
"8870","82a6f35e-7fbb-440a-9da2-af29b0a9c949","Lactobacillus_fermentum",88.3910386965377,0,1850
"8874","82b09fa9-3145-4bac-837f-0d34634d3213","Lactobacillus_paracasei",85.7954545454545,0,1552
"8879","82c0965e-390c-4c1e-9f23-1db9e8b8d2ef","Lactobacillus_salivarius",85.1878100637846,1,1500
"8884","82c3e62e-54e8-4e69-8358-a38fff2a2fbb","Lactobacillus_paracasei",89.5027624309392,1,1922
"8889","82c73dca-3d49-4dca-8297-b4ce4b591aff","Lactobacillus_fermentum",86.2467866323908,0,1826
"8892","82d02958-b5be-4fb2-bd0a-e16c1ea99ddb","Lactobacillus_buchneri",89.2228739002933,0,1796
"8895","82d50510-fef7-46fb-ba4a-80b33e144fc6","Lactobacillus_buchneri",87.7269426289034,0,1684
"8898","82ff260c-6fe6-42fd-af83-279d210b4ac7","Lactobacillus_fermentum",93.732970027248,1,2312
"8900","830b5273-c86c-4645-af98-0ebf1d28b799","Lactobacillus_casei",93.8482570061517,0,2358
"8905","83206fba-7e36-4a8a-9b90-58131ab73dca","Lactobacillus_fermentum",80.2190721649485,1,1240
"8910","834bf6bf-1ace-4b95-ab54-0f9726c3328f","Lactobacillus_paracasei",87.3328641801548,1,1710
"8913","834efc3f-5ce7-4fff-8c23-bb84604c4417","Lactobacillus_paracasei",90.6914893617021,0,2116
"8915","835fd7b1-1ce8-4241-99aa-9c0e35fcf4ac","Lactobacillus_casei",93.0565010211028,0,2292
"8919","83a084f8-1ce4-4477-9587-2c6e9e98c462","Lactobacillus_fermentum",94.2058623040218,0,2386
"8921","83a99094-b0c2-40f3-becc-ee98ef7b01de","Lactobacillus_casei",82.7747989276139,0,1428
"8926","83b994d0-d82e-4d8d-ab51-2220adf909a5","Lactobacillus_casei",89.0124264224984,0,2006
"8932","83be8665-3f2f-4958-8caa-d94dceff252e","Lactobacillus_casei",87.8148400272294,0,1862
"8937","8402500e-e94f-412e-92a7-d11180c30f7d","Lactobacillus_paracasei",88.3805374001452,31,1744
"8940","840f290f-c6c9-4ca0-ba54-d64b8a9a36f4","Lactobacillus_fermentum",92.6712328767123,0,2248
"8944","84255829-6f19-458a-95b5-8ab72fc0a60f","Lactobacillus_fermentum",91.0738255033557,0,2120
"8948","8428b0e8-dd22-4d29-86c5-7625516429be","Lactobacillus_casei",92.0162381596752,0,2204
"8955","843cd9b2-dbc3-450f-a0d8-d08421e2f2ec","Lactobacillus_fermentum",91.3487738419618,1,2138
"8959","844b48ce-52e4-4abe-af55-5de3639719a8","Lactobacillus_paracasei",90.1828029790115,1,2010
"8960","844e1faf-c249-42db-9444-93ee0844c7a0","Lactobacillus_casei",86.9306930693069,0,1840
"8968","846f4bb5-fda1-4898-b305-e1a067d919ae","Lactobacillus_paracasei",89.6551724137931,1,1974
"8969","846fdbb1-e9d0-4a5d-8d5f-140cc5ee68c8","Lactobacillus_casei",93.2367149758454,0,2278
"8972","847b15b6-03fa-4b89-a945-d86d2b531ce9","Lactobacillus_fermentum",81.948051948052,0,1334
"8977","848805a2-f8a9-4655-9c42-2b6bf1fe11b9","Lactobacillus_casei",84.2436974789916,0,1438
"8983","84965ad9-73a2-4368-9077-723ec74127ed","Lactobacillus_casei",92.4592391304348,0,2236
"8990","84da4aeb-c747-4da3-ae4b-e3d67de8da8f","Lactobacillus_paracasei",88.6710239651416,15,1776
"8992","84dc785e-2850-43d8-a08b-8808982cd4fd","Lactobacillus_paracasei",93.0296756383713,0,2258
"8993","85106bac-59a7-403b-82e9-89198acbfe95","Lactobacillus_casei",86.2589928057554,0,1576
"8999","853364f0-86b2-46eb-9c37-c09f405f4a0e","Lactobacillus_casei",87.5172413793103,1,1776
"9002","8537e086-f8fa-47c7-a09b-c0de6a3a5463","Lactobacillus_casei",84.6853146853147,0,1492
"9006","85427df9-5fd6-4e2d-988a-c53900d431da","Lactobacillus_casei",77.3923444976077,0,1134
"9014","8546f602-0312-4577-8644-897e9cf97b91","Lactobacillus_fermentum",94.0654843110505,0,2380
"9016","8566b369-49a0-4fdd-9cee-135e1b977ff9","Lactobacillus_casei",93.5572309801234,0,2316
"9019","856f87d7-9ef6-490d-9520-ef25fb6fa66e","Lactobacillus_fermentum",92.5925925925926,1,2158
"9023","85711a4d-8279-4b8a-9947-aef0ad4bc85f","Lactobacillus_paracasei",93.2876712328767,0,2316
"9024","85739dc0-ce63-4fba-9cd0-3e50f37fcc39","Lactobacillus_casei",87.7241379310345,1,1780
"9031","857613d3-46a4-479a-ac16-cb95069399ac","Lactobacillus_fermentum",88.4563758389262,0,1890
"9035","857e8687-5dc2-456f-af7c-76d25b0ed4c4","Pediococcus_pentosaceus",88.5386819484241,1,1816
"9038","85825ac8-0dac-4f47-b3b4-a6a7fc0d4fa9","Lactobacillus_casei",85.8974358974359,1,1570
"9041","85a397b8-d8bb-4eb0-ab23-89108c0b77a8","Lactobacillus_casei",86.7105263157895,0,1770
"9047","85bce803-d87e-4177-a830-11797d16215c","Lactobacillus_casei",88.66930171278,0,1954
"9050","85c9fc51-ffcb-4203-91b0-79a209c1c7f7","Lactobacillus_casei",87.9393521709166,1,1810
"9059","85caf5b8-a069-47f9-a916-95f74f8b80fb","Lactobacillus_fermentum",91.5113871635611,0,2102
"9065","85e2043f-0634-4e2c-955f-b316081def5f","Lactobacillus_brevis",86.3543788187373,1,1696
"9069","85e71a5b-b1c7-4e41-bef4-b48e06df894f","Lactobacillus_casei",93.3333333333333,0,2300
"9071","85ed1729-b261-4700-98d1-d56b8feeb092","Lactobacillus_casei",94.8700410396717,0,2454
"9078","85f03306-8ff9-4bc0-b489-b1444081abcf","Lactobacillus_buchneri",86.4575908766928,1,1606
"9079","85fe7925-3148-4133-81bd-b4c1af06f8fc","Lactobacillus_casei",89.1408934707904,0,1956
"9083","8652e507-eacb-4551-8e02-8f1185c30e40","Lactobacillus_casei",84.1172460804363,0,1480
"9089","8656ce9a-2e69-4468-8fbc-4d85641ac76f","Lactobacillus_casei",84.2357779300891,0,1518
"9096","8657e66e-5e68-4138-9e3a-49d777711234","Lactobacillus_paracasei",86.0918816865953,0,1818
"9097","86709901-8f43-420e-879f-6fad06abfcb6","Lactobacillus_casei",89.1816920943135,1,1900
"9102","867f0409-7a6f-44fd-b7f1-f5edb58b8e93","Lactobacillus_paracasei",84.6481876332623,1,1510
"9108","8687d231-86c7-4708-ab0c-790010de01f0","Lactobacillus_fermentum",91.5023793337865,1,2158
"9110","8689c318-ffea-44e3-88cb-6d2be5b93b4c","Lactobacillus_casei",90.450204638472,0,2036
"9115","868d609a-b418-446e-b2a7-89716aa536f4","Lactobacillus_casei",95.5479452054795,0,2488
"9121","868ebc78-c660-427d-bf0d-0d4e8248ad89","Lactobacillus_fermentum",91.947194719472,4,2268
"9126","8690ed64-e1ac-41fc-b135-ddcadc4ece94","Lactobacillus_buchneri",86.2645348837209,0,1570
"9131","86c99b2c-834d-4407-b297-e0736325568d","Lactobacillus_delbrueckii",85.3846153846154,1,1538
"9135","86d58fd0-3102-44af-8311-fdfa2db3518d","Lactobacillus_fermentum",86.2422997946612,1,1678
"9138","86eb62fe-a50d-4d6e-8388-2cddbf00a5dd","Lactobacillus_casei",89.3515358361775,0,1922
"9145","86ec91bd-4ee0-4b5e-95e4-2fe05bef5c9a","Lactobacillus_paracasei",88.0900508351489,1,1698
"9148","86f1e52e-a618-4558-a308-ebf33e949650","Lactobacillus_fermentum",91.3804713804714,0,2152
"9153","86fe2d97-439b-4e50-ae6b-d6d73ed8f32e","Lactobacillus_fermentum",94.1496598639456,1,2374
"9158","8702e593-23d3-48cd-8676-730892c1da98","Lactobacillus_fermentum",83.1893687707641,1,1458
"9164","87104a09-2dd0-439b-b71a-dfdb8623d056","Pediococcus_pentosaceus",86.3736263736264,1,1584
"9167","8712df06-7d79-4c31-ab9c-943035294ab6","Lactobacillus_fermentum",94.9384404924761,0,2440
"9169","8727a9c8-54eb-4834-ad23-6636aaf59e5b","Lactobacillus_buchneri",87.7090909090909,0,1692
"9173","872f8b65-888d-4f68-8d08-af1b43fe7494","Lactobacillus_casei",87.0284579748511,0,1794
"9178","8730ef56-a764-4231-9b3a-1c2743d8b894","Lactobacillus_fermentum",91.9025674786043,1,2250
"9182","873d6e91-4ed6-4208-be51-3a3687aa0d5c","Lactobacillus_salivarius",84.0140845070423,0,1428
"9187","8745d5bc-55b7-4b4b-9b5f-f33e919f3ff1","Lactobacillus_buchneri",88.9458272327965,1,1806
"9192","8752a249-2d58-4939-aa62-36a79f6e3926","Lactobacillus_paracasei",88.543823326432,1,1850
"9193","8769bed4-0e58-425d-a593-571319c653b7","Lactobacillus_casei",78.9746917585983,0,1090
"9196","8785e66e-e79f-4560-bc3c-b31b208e0100","Lactobacillus_fermentum",94.1536369816451,1,2398
"9198","87a03922-fe0f-4d11-b090-154057190351","Lactobacillus_casei",91.0823689584752,0,2106
"9206","87a4c24d-7e51-401c-8b4f-de95dad782b5","Lactobacillus_casei",91.5983606557377,1,2150
"9211","87bc7bd3-1aad-42a7-a9f7-754ad206b290","Lactobacillus_casei",94.4594594594595,0,2448
"9214","87df37c1-7081-4e55-91b1-f5287014d17a","Lactobacillus_paracasei",94.6391752577319,0,2402
"9217","87e2ddbf-27d8-4911-ac03-23ee7b1c169b","Lactobacillus_fermentum",93.574297188755,1,2362
"9219","87f5fb74-88df-4ebf-866d-3e610f8597c6","Lactobacillus_fermentum",95.8762886597938,1,2516
"9224","87fd5ea8-649d-4e3f-931e-186e8f8e5d24","Lactobacillus_plantarum",91.5060670949322,1,2056
"9228","88022b83-b56c-49ab-92b3-ffd1a8ec2636","Lactobacillus_paracasei",94.1015089163237,1,2358
"9231","8813cfd9-6629-47b9-abb2-71b7f2fa6baf","Lactobacillus_buchneri",87.4135546334716,0,1738
"9233","881b46b0-f372-484a-bf7c-603d433ce462","Lactobacillus_fermentum",91.1825017088175,0,2132
"9236","883222ce-f8bb-40c4-a33d-56c9f7fe0131","Lactobacillus_fermentum",86.3513513513513,0,1722
"9244","8838764b-8724-4816-8532-3af10cdce064","Lactobacillus_paracasei",85.1726472579553,1,1610
"9245","8848cbdf-d375-4514-ad9a-47ab30f79645","Lactobacillus_casei",88.1895332390382,0,1770
"9249","8849422d-59a1-459f-a513-028e0ec64b35","Lactobacillus_fermentum",89.1483516483516,0,1952
"9253","88574c37-ecbd-43f9-b3f6-86e7551af318","Lactobacillus_fermentum",94.6866485013624,1,2438
"9256","885d21d8-e24f-46aa-94ac-8277c1b5c3f7","Lactobacillus_fermentum",89.3197278911565,0,1944
"9261","8873e052-8c4f-4dab-a30e-8c6d98e78387","Lactobacillus_fermentum",93.1318681318681,1,2286
"9263","88871431-f6a2-4d99-994e-0666f59765f4","Lactobacillus_casei",94.1820670773443,0,2386
"9270","889f54b4-179c-4af1-8307-c75d55d0e579","Lactobacillus_buchneri",87.6712328767123,0,1708
"9275","88beca50-a70a-4dd8-85fe-cfb4e0e7ceb1","Enterococcus_rotai",77.9842744817727,1,872
"9279","88c92b62-d6e9-4f28-b19c-0bdd0fb6d7a1","Enterococcus_faecium",82.8530259365994,1,1328
"9281","88ccfbd4-b360-4ea0-b879-881cba47d0fc","Lactobacillus_casei",94.141689373297,0,2392
"9284","88d4b89d-a291-4c4a-9a54-bad241aa2b32","Lactobacillus_casei",91.2330719885959,0,2026
"9289","88f7188d-6c46-4bc1-b82f-e0e652ed7ceb","Lactobacillus_fermentum",82.2634017207148,1,1388
"9292","890ac770-1ab5-4275-bb82-42878646e473","Lactobacillus_casei",89.4993045897079,0,1934
"9300","892e3ccc-fcd9-4040-8143-529a200fe9b3","Lactobacillus_paracasei",89.1706648389308,1,1916
"9303","892ecfbf-5465-461b-bc02-23df51dc4039","Lactobacillus_fermentum",94.1740918437286,0,2364
"9304","8941a61b-6465-482a-9e7c-87b6bbbba4e7","Lactobacillus_casei",95.3360768175583,0,2478
"9309","895aa583-dbaa-49b1-8493-e40228d8bcba","Lactobacillus_fermentum",83.7162162162162,1,1462
"9315","89705e96-f6a3-45c4-957a-59269b8841a3","Lactobacillus_buchneri",88.6806056236482,1,1800
"9320","897d1d53-f69d-4090-b343-578bd13706ff","Lactobacillus_buchneri",88.7673231218089,1,1776
"9322","89a7275d-bbd8-4b63-8554-447b9836194f","Lactobacillus_fermentum",91.7631041524847,1,2172
"9326","89ab754b-348a-4dc7-8d0e-b33186b5a12a","Lactobacillus_casei",92.4760601915185,0,2236
"9333","89d2eecf-3f3f-4a13-874f-e91b6fc8c900","Enterococcus_faecium",79.6795338674436,1,1000
"9336","89e3fd95-6760-4f20-a6a5-4731def85cc9","Lactobacillus_casei",94.7945205479452,0,2422
"9340","89eb383c-6586-471e-b4b1-830d307dd3bd","Lactobacillus_fermentum",89.1780821917808,1,1922
"9344","89f5d306-f813-43c9-aaac-e28c4dbe3874","Lactobacillus_casei",93.265306122449,0,2298
"9350","8a31dda5-7f40-4ecd-83e3-2e287ce6a0cb","Lactobacillus_casei",90.4071773636991,0,2018
"9352","8a3ad86e-eae7-484b-a94e-6a6115a3f1e9","Lactobacillus_casei",93.1010928961749,0,2282
"9355","8a568520-4788-4e8f-bfcc-bf06b7f273b9","Lactobacillus_fermentum",91.0127431254192,0,2128
"9357","8a59c975-e3e0-4953-b6d4-8166b2afc969","Lactobacillus_casei",84.7194050033807,0,1552
"9361","8a6cb1b4-d6d4-4c17-b616-f4f2138815b5","Lactobacillus_casei",90.9959072305594,0,2116
"9365","8a740886-dcf5-434d-90c7-923b7c1eac5c","Lactobacillus_buchneri",85.2505292872265,0,1566
"9370","8a927c99-e4ff-4d3d-b6db-5c50f69cb6ff","Lactobacillus_fermentum",95.5801104972376,0,2472
"9375","8abc6fa1-579c-4a1d-a9af-d67a22d7cf4d","Lactobacillus_fermentum",92.7653820148749,5,2256
"9377","8ad0f84e-3190-42e4-bddf-e74edf74d01b","Lactobacillus_casei",94.7586206896552,0,2432
"9382","8af6beb2-7905-4392-b9e4-eecf66e0b9a6","Lactobacillus_fermentum",93.2692307692308,1,2298
"9387","8af93099-27e1-41e5-aa5b-a89e92891160","Lactobacillus_casei",92.2701949860724,1,2162
"9392","8b0285ce-3013-4382-8782-8d090b7958a6","Lactobacillus_casei",90.1706484641638,0,2010
"9399","8b2d1098-9948-4283-8baa-f34e46543d16","Lactobacillus_buchneri",84.6599131693198,0,1460
"9402","8b4ab115-0dc9-4dcf-bb8a-d0578041063a","Lactobacillus_buchneri",85.3378378378378,1,1632
"9407","8b733e3e-25f5-406b-927d-dce16a8d3820","Lactobacillus_plantarum",95.4639175257732,0,2502
"9410","8b7df73c-f820-4f98-b0a6-0c3e7153cd61","Lactobacillus_paracasei",88.6545454545455,1,1756
"9411","8b974118-5f54-429d-a372-1dcf8545540b","Lactobacillus_casei",87.7831159917639,0,1788
"9418","8b9d8901-97b3-4d02-9299-2d431a3fe47f","Lactobacillus_casei",89.1818796484111,0,1978
"9423","8bcbc9ef-0b9a-44d5-81d0-c847e3051164","Lactobacillus_brevis",78.8,1,1020
"9428","8bce37de-22bd-49e1-84b7-016d74f52e39","Lactobacillus_casei",93.9518900343643,0,2358
"9432","8be4b88a-87ad-458c-93ed-6248a4874e9e","Lactobacillus_fermentum",90.2787705503931,0,1936
"9435","8be9ed3d-22ae-4576-8445-9a18c5ae25a8","Lactobacillus_casei",91.0013531799729,0,2118
"9440","8bedadd4-92e5-414e-a095-af7def1c20dd","Lactobacillus_paracasei",88.6348352387357,0,1908
"9443","8bfb67e6-b9e6-4d8c-a758-b55179637ba3","Lactobacillus_casei",87.8066378066378,0,1688
"9451","8c01b3f2-2ad7-4082-8fc5-869ece7c82f3","Lactobacillus_paracasei",88.9042995839112,1,1870
"9454","8c0b4377-5d2b-46b3-bb2b-c532b5dfc0b6","Pediococcus_pentosaceus",87.8398791540785,0,1648
"9457","8c2e70e9-4909-435e-9104-433455b333af","Lactobacillus_casei",95.6134338588074,0,2500
"9461","8c3b6fc0-3771-46cb-ab1e-9a88249ef7ec","Lactobacillus_fermentum",94.3383805134957,1,2484
"9463","8c5b1e0d-993a-43c0-a9c9-7d53b19d0cc5","Leuconostoc_citreum",89.3982808022923,0,1842
"9469","8c681149-588a-4e05-847d-85553b2f969d","Lactobacillus_casei",90.5020352781547,0,2078
"9471","8c7bde21-738a-4db6-b658-12a05e3e1630","Lactobacillus_casei",92.2818791946309,0,2250
"9473","8c7c9b5f-f0a0-4140-a190-6977609b29e2","Lactobacillus_casei",85.6953642384106,0,1684
"9480","8c8a16f6-a35e-40ba-b689-064893125197","Lactobacillus_kunkeei",78.1829814459373,0,1010
"9481","8c9e7b0f-cd86-4d37-9a3c-148ceaddf821","Lactobacillus_casei",84.3792633015007,1,1558
"9487","8cac488f-a79e-44e5-b8e0-27c7e8a91a9b","Lactobacillus_fermentum",85.1511169513798,1,1676
"9491","8cad489e-adc9-49e5-8dc6-8d5c70b2ab71","Lactobacillus_casei",84.7446670976083,0,1612
"9497","8cd77075-e1e9-44a9-9e4d-08871cbb28f5","Lactobacillus_casei",96.0716747070986,0,2540
"9502","8cebf7a3-67d9-41a8-a631-db31340a3a5b","Lactobacillus_fermentum",92.1662125340599,1,2216
"9507","8d145738-7feb-43de-94cd-90d6e9886a95","Lactobacillus_buchneri",89.5772594752187,0,1840
"9511","8d1ab121-1e07-41a7-b15b-c244f2dc5260","Lactobacillus_fermentum",93.0555555555556,0,2346
"9514","8d2f37da-c016-4a9a-b1f0-3dfc8432abd3","Lactobacillus_paracasei",88.0952380952381,0,1834
"9515","8d3518be-9305-4c9f-b6c6-b1d4f607b794","Lactobacillus_casei",88.8670595939751,0,2018
"9520","8d4abf7d-dcfa-4b91-90ac-82365e25f16d","Lactobacillus_fermentum",93.5374149659864,1,2354
"9523","8d51e87e-2c18-48bd-8918-99d6d4ba986a","Lactobacillus_buchneri",81.2720848056537,0,1216
"9529","8d5bf504-3343-48ef-b367-819eaaa27b54","Lactobacillus_fermentum",91.5570934256055,0,2114
"9533","8d71ce52-7de4-43ed-8bb6-985918578337","Lactobacillus_paracasei",88.3908890521675,1,1722
"9539","8d77b4cc-7755-4986-897c-714e5ab670cd","Lactobacillus_fermentum",91.7236662106703,1,2144
"9545","8d8a69b8-aacc-48ea-b74a-0709d2459b60","Lactobacillus_brevis",85.850991114149,1,1640
"9547","8dc59c0e-76f1-4fe3-af99-1e0cfd8285a8","Lactobacillus_casei",83.5018963337547,0,1548
"9551","8dc903ba-737c-48dc-9cb6-5d4d2e86a9ea","Lactobacillus_casei",90.1284651791751,0,2052
"9555","8dca6e74-5510-481c-8a9b-d3ce6024f420","Lactobacillus_fermentum",87.5912408759124,0,1870
"9560","8dd477ff-663d-4ef9-832e-7dd75e65b690","Lactobacillus_fermentum",94.8735475051265,0,2452
"9565","8ddbc33e-ed53-4399-8d9b-7f00e245b4f3","Lactobacillus_delbrueckii",91.2517780938834,2,2028
"9571","8dedb877-2e10-4766-9945-ef55b6a67f6f","Lactobacillus_buchneri",86.7540029112081,1,1606
"9576","8def71df-7443-47e5-b50c-fb3d0d49d9da","Lactobacillus_buchneri",78.1512605042017,1,1074
"9580","8df46daa-98f2-4e62-a789-f83cbb25e89b","Lactobacillus_casei",94.7965310206804,1,2484
"9582","8dfc0203-5c38-48f3-9f8f-1d3092edd63f","Lactobacillus_casei",87.6592890677398,1,1836
"9590","8e0ec8e5-c67c-4258-9876-4ebe88482c63","Lactobacillus_fermentum",93.3382137628111,1,2164
"9596","8e15d0de-f132-48c3-b986-ff8916d0397a","Lactobacillus_salivarius",86.3960113960114,1,1620
"9601","8e3b0684-9f32-4bc7-b5d6-043fe4313204","Lactobacillus_rhamnosus",88.8359428182437,1,1894
"9602","8e3be5dd-85d4-4923-a7bb-a9de5d4c1e21","Lactobacillus_casei",90.0996677740864,0,2050
"9606","8e44adce-0aff-4266-9ab5-2eca95a77f68","Lactobacillus_casei",91.4106145251397,0,2086
"9611","8e4df009-d9eb-437c-9013-d277fefc9d9b","Lactobacillus_fermentum",94.4520547945205,1,2398
"9617","8e537c6b-732b-446b-8c63-f42ad4dcd341","Lactobacillus_rhamnosus",79.2780748663101,1,1064
"9620","8e56965c-8b99-4d5e-97ea-31c958fd48ae","Lactobacillus_fermentum",92.9491525423729,1,2276
"9623","8e6fc9dc-cd7a-4b16-98c3-b4927d32df1b","Lactobacillus_fermentum",90.1287553648069,0,1922
"9625","8e84c147-5030-4fbf-a9a3-7ab80b519c0c","Lactobacillus_casei",94.3237561317449,0,2332
